ID	TEXT	Ebene2	MEDIA	MARKT	lang	TEXT_cleaned	Length	Category
0F9HVDJSSKPQVYNY	Moin leider nicht korrekt die Lieferung von ist noch nicht zugestellt und anscheinend auch noch nicht versandt	Unknown	twitter	Unknown	de	leider korrekt Lieferung zugestellt anscheinend versanden	6	3
0F9HVDJSSQFA8FUM	Vielen Dank fuer die Antwort Da es mir sehr komisch vorkam habe ich die Nummern gar nicht erst zurueck gerufen da ich mir schon gedacht habe das da was faul ist	Unknown	twitter	Unternehmen allgemein	de	fuer Antwort komisch vorkommen Nummern gar erst zurueck rufen schon gedenken faul	12	3
0F9HVDJSSQFA8K5Q	Hello MichaelnbspnbspCan you please check if on this address you have good access in terms of TV and internetThis week I will know if we will move to this address and I will confirm you so we can make termin in advance for november for the guy to check the connection and relocatenbspnbspGrevenbroicher Weg DuesseldorfThank youKrystian	Unknown	lithium_pm	FixedNet	en	michaelnbspnbspcan please check address good access terms TV internetthis week know move address confirm make termin advance november guy check connection relocatenbspnbspGrevenbroicher duesseldorfkrystian	23	3
0F9HVDJSSQFA9AHG	Hallo erhalte in letzter Zeit Anrufe beispielsweise gerade eben mit Kennung die sich als VodafoneService ausgeben Leider habe ich bei einem der Anrufe auf Anforderung mein Kundenkennwort genannt weil ich die Nummer nicht gesehen hatte Gibt es bereits Hinweise auf einen Betrugsversuch zu meinem Vertrag Nummer	Unknown	twitter	Unternehmen allgemein	de	erhalte letzt Zeit anruf beispielsweise gerade eben Kennung ausgeben leidern anruf Anforderung Kundenkennwort nennen Nummer sehen Gibt bereits Hinweise Betrugsversuch Vertrag Nummer	22	3
0F9HVDJSSQFA9AW0	vodafoneservice Neues Logo	Unknown	twitter	Unternehmen allgemein	en	neues logo	2	3
0F9HVDJSSQFA9BDX	Werden Nachrichten auf facebook nicht gelesenbeantwortet	Unknown	twitter	Unternehmen allgemein	de	nachricht facebook gelesenbeantwortet	3	3
0F9HVDJSSQFA9DRR	Hallo vodafonede vodafoneservice was soll dass eigentlich Seit Tagen ist Service kaum vorhanden Vodafone kabeldeutschland	Unknown	twitter	FixedNet	de	sollen dass eigentlich seit Tagen Service kaum vorhand kabeldeutschland	9	3
0F9HVDJSSQFA9MQ6	Vielen Danke fuer diese Information momentan scheint alles wieder in Ordnung zu sein jedoch werde ich das fuer die Zukunft in die Wege leiten LG Yannik	Unknown	twitter	Kabel	de	fuer Information momentan scheinen Ordnung jedochen fuer Zukunft Wege leiten yannik	11	3
0F9HVDJSSQFA9VJN	vodafoneservice Hallo ich wollte nachfragen was man gegen die Tunesien Nummern am besten machen kann	Unknown	twitter	Mobile Credit	de	nachfragen Tunesien Nummern best	4	3
0F9HVDJSUQCRE1GY	Hallo MichaMdanke dass du dich darum kuemmerstnbspZu PunktEs handelt sich ja nicht um eine Uberweisung sondern um eine Direktaufladung am Geldautomaten daher gibt es kein Empfaengerkonto Am Geldautomaten gibt man ja als Empfaenger die Handynummer und den Anbieter Vodafone kann dir nur ein Uberweiserkonto geben Die IBAN von der x  abgebucht wurden ist DE dem Kontoauszug ist noch zu lesen Vodafone GmbH Evlt ist dieses das EmpfaengerkontonbspPunkt Die angegeben Handynummer ist nbspPunktDie korrekte Handynummer die aufgeladen werden sollte ist nbspIch hoffe das hilft als Angabe sonst kann ich auch gerne den Kontoauszug schicken	Unknown	lithium_pm	CallYa	de	Michamdanke dass darum kuemmerstnbspzu Punktes handeln ja Uberweisung Direktaufladung Geldautomaten dahern gibt Empfaengerkonto Geldautomaten geben ja Empfaenger Handynummer Anbieter Uberweiserkonto geben Iban abgebucht de Kontoauszug lesen gmbh evlt Empfaengerkontonbsppunkt angegeben Handynummer nbsppunktdie korrekte Handynummer aufgeladen sollen nbspich hoffen helfen Angabe Kontoauszug schicken	42	3
0F9HVDJSUQCRE650	Good morningnbspnbspI just became a Vodafone customer a few days ago I receieved the Fritzbox in the mail yesterday and connected it However the powerlight just keeps flashing there is no internet conectivity I have not been able to input my activation code due to the fact i cannot figure out where to input it I have attempted to call every customer number available from VodaFone however i keep getting German speaking service reps only nbsp Please advise I really need my internet up for school exams tomorrownbspnbspThank you Joshuanbsp	Unknown	lithium_pm	Kabel	en	good morningnbspnbspI became customer days ago receieved fritzbox mail yesterday connected however powerlight keeps flashing internet conectivity able input activation code due fact figure input attempted call every customer number available however keep getting german speaking service reps nbsp please advise really need internet school exams tomorrownbspnbsp joshuanbsp	48	3
0F9HVDJSUQCREA1A	vodafoneservice Nein nach ewigem Hin und Her mit der Hotline hab ich den Tarif bekommen den ich wollte	Unknown	twitter	Mobile Credit	de	nein ewig Hotline Tarif bekommen	5	3
0F9HVDJSUQCREF6G	Guten Tag liebes VodafoneTeam Ich habe im November im Shop meinen Vertrag verlaengert und ein iPhone dazu erhalten Leider sind bei Renovierungsarbeiten die Rechnungen zum Geraet abhanden gekommen gibt es eine Moeglichkeit diese Nachtraeglich zugesandt zu bekommen oder im Shop einen Eigentumsnachweis zu erhalten Meine Versicherung benoetigt diese Daten leider Vielen Dank im voraus Sebastian Herkenrath	Unknown	twitter	Mobile Credit	de	lieb November Shop Vertrag verlaengert iphone dazuen erhalten leider Renovierungsarbeiten Rechnungen Geraet abhanden kommen geben Moeglichkeit nachtraeglich zugesandt bekommen Shop Eigentumsnachweis erhalten Versicherung benoetigen Daten leider voraus sebastian herkenrath	29	3
0F9HVDJSUQCRFC75	LiebeCommunitynbspich benutze das VodafoneNetz ueber den Anbieter habe leider seit Wochen kein Netz und kann den Anbieter gar nicht meine Kuendigung hat er auch nicht die Vodafone Seite steht dass meine Rufnummer doch funktionniert was aber leider nicht der Fall kann ich vorgehenGrussOuss	Unknown	lithium	Unternehmen allgemein	de	liebecommunitynbspich benutze Vodafonenetz ueber Anbieter leider seit Wochen Netz Anbieter gar Kuendigung Seite stehen dass Rufnummer funktionniert leider Fall vorgehengrussouss	20	3
0F9HVDJSUQCRFD21	Hallo ich bitte Sie keine Werbung mehr an meine Adresse zu senden Ich bekomme wirklich fast jede Woche Vodafone Werbung zu DSL oder Mobilfunk Vertraegen Ich habe bereits einen Vodafone Red Vertrag laeuft jedoch ueber meinen Arbeitgeber Die Adresse lautet Backhausweg Braunschweig Familie Saidi	Unknown	twitter	Unternehmen allgemein	de	bitten Werbung mehr Adresse senden bekomme wirklich fasen jed Woche Werbung DSL Mobilfunk Vertraegen bereits RedTarif Vertrag laeuft jedochen ueber Arbeitgeber Adresse lauten Backhausweg braunschweig familie saidi	27	3
0F9HVDJSUQCRFNFC	Guten Tag ich braeuchte bitte einmal dringend Ihre Hilfe Telefonisch erreichbar bin ich leider wegen der Sperre nicht Und genau das ist mein Problem Es geht um mein handyvertrag Ich zahle meine oeffenen Rechnungen jeden Monat runter die Rechnung von diesem Monat ist angewiesen und geht am Montag raus wie mit eurem Kollegen besprochen Trotzallem sitze ich jetzt als hoch schwangere Frau hier zu Hause ohne Telefon und kann meinen Mann nicht erreichen falls irgendwas ist Ich habe dem Mitarbeiter erklaert dass mein Mann sein Lohn zum diesen Monat bekommt und laut dessen Aussage ist das kein Problem und ich koennte das dann direkt ueberweisen Die Rechnung von diesem Monat und dazu ein Teil von der offenen Rechnung Das heisst Euro Wo ist jetzt das Problem das ihr meinen Anschluss jetzt doch sperrt Ich habe vorher angerufen und gefragt	Unknown	twitter	Unknown	de	braeuchte bitten dringend Hilfe telefonisch erreichbar leider wegen Sperre Problem handyvertrag zahle oeffenen Rechnungen jed Monat runter Rechnung Monat anweisen gehen Montag raus Kollegen besprechen Trotzallem sitze hoch schwangere Frau hieren Hause Telefon Mann erreichen falls irgendwas Mitarbeiter erklaert dass Mann Lohn Monat bekommen laut dess Aussage Problem koennte direkt ueberweisen Rechnung Monat Teil offen Rechnung heissen Euro Problem Anschluss sperrt vorher angerufen fragen	64	3
0F9HVDJSUQCRFYJB	vodafoneservice Habe sie dort via Formular gemeldet Ggf koennt ihr eure Kunden ja dennoch mal warnen gibt sicher ein paar gutglaeubige die drauf reinfallen	Unknown	twitter	Unternehmen allgemein	de	via Formular gemeldet Ggf koennt Kunden jaten dennoch mal warnen geben sicher paar gutglaeubige drauf reinfallen	16	3
0F9HVDJSWW7XV8QM	Guten Morgen Team guten Morgen Michael Welche Moeglichkeiten auch preislich habe ich ein IPhone X zu erhalten	Unknown	twitter	Unknown	de	Team michael Moeglichkeiten preislichen Iphone erhalten	6	3
0F9HVDJSWW7XVAYP	Hallo Wolfgangnbspvielen Dank fuer Dein Angebot mir zu der Link zu Thema beiden Rufnummernnbsp bitte auch Kontakt ueber diese RufnummerKW kankudaiThomas StaudtParadiesgrund CrimmitschaunbspVielen Dank und viele GruesseThomas	Unknown	lithium_pm	Unknown	de	Wolfgangnbsp fuer Angebot Link Thema beid Rufnummernnbsp bitten Kontakt ueber rufnummerkw kankudaithomas staudtparadiesgrund crimmitschaunbsp thomas	15	3
0F9HVDJSWW7XVDYQ	Guten Morgen Michael Ich freue mich auf deine Rueckmeldung zum iPhoneX VG Andre	Unknown	twitter	Unknown	de	michael freue Rueckmeldung iphonex andre	5	3
0F9HVDJSWW7XVF2E	vodafonede hi ich habe vor fast zwei Monaten mein Vertrag verlaengert mit iPhoneX und ich habe heute noch kein Nachricht bekommen	Unknown	twitter	Unknown	de	vodafoned fasen zwei Monaten vertrag verlaengert iphonex heuen Nachricht bekommen	10	3
0F9HVDJSWW7XVK09	Wegen der Sperrung der personalisierten Werbung Meine Anschrift zur Abmeldung Yannick Westhauser Heimbronner Strasse KoenigsbachStein Deutschland Vielen Dank	Unknown	twitter	Unternehmen allgemein	de	wegen Sperrung personalisierten Werbung Anschrift Abmeldung yannick westhauser heimbronner strasse koenigsbachstein deutschland	12	3
0F9HVDJSWW7XVPCQ	Ich habe leider ein bloedes Problem Mir wurde ueber den Facebook Messenger ein Bild geschickt worauf ich mit einem Bild geantwortet habe Jedenfalls wuerde dieses Bild als SMS Versand und mir fehlen jetzt ct damit ich den Basispreis bezahlen kann Meine Handynummer	Unknown	twitter	CallYa	de	leider bloedes Problem ueber Facebook Messenger Bild schicken worauf Bild geantwortet jedenfalls wuerde Bild sms versand fehlen ct damien basispreis bezahlen Handynummer	22	3
0F9HVDJSWW7XVW3G	Dann bleibt es dabei	Unknown	twitter	Unknown	de	bleiben dabei	2	3
0F9HVDJSWW7XW6KH	Hallo habe am Morgen des ueber den Dienstleister Epsilon ein iphone x mit Red L bei euch bestellt Rufnummernmitnahme meines Callya Tarifs erfolgte sogar am gleichen Tag was mich sehr positiv ueberrascht hat Doch zur Bestellung des Handys bisher keinerlei Info bzw auch keine offene Bestellung angezeigt Koennt ihr mir helfen Nicolas Lahr Danke	Unknown	twitter	Unknown	de	Morgen ueber Dienstleister Epsilon iphon RedL bestellen Rufnummernmitnahme CallYa Tarifs erfolgen sogar gleich Tag positiv ueberrascht Bestellung Handys bisher keinerlei Info bzw auchen offene Bestellung anzeigen Koennt helfen nicolas lahr	30	3
0F9HVDJSWW7XW9EP	Hey Norman weiss man denn schon wann das Geraet dann ungefaehr bei mir eintreffen sollte	Unknown	twitter	Unknown	de	norman wissen schon wann Geraet ungefaehr eintreffen sollen	8	3
0F9HVDJSWW7XWFJ1	vodafoneservice Der voraussichtliche Liefertermin des IPhone X in KW wird nicht eingehalten oder	Unknown	twitter	Unknown	de	voraussichtlich Liefertermin Iphone kw einhalten	5	3
0F9HVDJSWW7XWJDM	vodafoneservice Mein Kumpel hat ein iPhone X ohne Vertrag bei euch erworben Hat dieses auch einen Netlock	Unknown	twitter	Unknown	de	Kumpel iphone Vertrag erwerben Netlock	5	3
0F9HVDJSWW7XWK6P	Vodafone WLAN in seit zwei Tagen schleppend wunderbar vodafonede	Unknown	twitter	FixedNet	de	vodafon Wlan seit zwei Tagen schleppend wunderbar	7	3
0F9HVDJT01GBP1U2	Guten Abend ich habe am bei Ihnen meinen Vertrag veraendern lassen Leider habe ich seit dem kein mobiles Internet mehr Meine Rufnummer lautet falls das Ihnen was hilft Mit freundlichen Gruessen Simon	Unknown	twitter	CallYa	de	Vertrag veraendern lassen leidern seit mobiles Internet mehren Rufnummer lauten falls helfen simon	13	3
0F9HVDJT01GBP2BQ	Halloich bekomme auch staendig diese Info kann man diesen Service abstellennbsp	Unknown	lithium	Mobile Credit	de	halloich bekomme staendig Info Service abstellennbsp	6	3
0F9HVDJT01GBPBAV	Ja inzwischen laeuft es wieder Danke	Unknown	twitter	FixedNet	de	ja inzwischen laeuft	3	3
0F9HVDJT01GBPRTS	Endurange vodafonede Ich habe von sowas keine Ahnung deswegen schiebe ich das auch schon seit Wochen vor mir her	Unknown	twitter	Kabel	de	endurang sowas Ahnung deswegen schiebe schon seit Wochen	8	3
0F9HVDJT01GBQ5BR	das mache ich vielen dank fuer die info	Unknown	twitter	Unternehmen allgemein	de	mache fuer info	3	3
0F9HVDJT01GBQ7M5	Hallo Michael ich hoffe du hattest ein schoenes Wochenende Vielen Dank fuer dein Angebot Der im Einkauf liegt der Gewinn hab ich mal gehoert Meinst du es ist moeglich mir neben der Gutschrift dann bin ich bei Neukunden Konditionen noch zusaetzlich zu genehmigen Dann wuerde ich das iPhone in silber GB nehmen und mich weitere Monate mit einem Vertrag an Vodafone binden Sicher war dein Angebot schon grosszuegig aber ich frage immer noch einmal nach du kennst mich ja Ich freue mich auf deine Rueckmeldung Viele Gruesse Andre	Unknown	twitter	Unknown	de	michael hoffen hattest schoen Wochenende fuer Angebot Einkauf liegen Gewinn mal gehoert Meinst moeglich neben Gutschrift Neukunden Konditionen nochen zusaetzlich genehmigen wuerde iphone silber GB nehmen weitere Monate Vertrag binden sicher Angebot schon grosszuegig frage immer kennst ja freue Rueckmeldung andre	41	3
0F9HVDJT01GBQATH	Hallo im Google playstore ist momentan eine cashback aktion wenn man per handyrechnung bezahlt ich hab mir ueber die aktionsseite ein spiel gekauft und warte schob seit Tagen aufs Cashback aber es kommt nix ich hab schon playstore kontaktiert un sie sagten ich solle vodaphone kontaktieren	Unknown	lithium	CallYa	de	Google playstore momentan cashback aktion per handyrechnung bezahlen ueber aktionsseite spiel kaufen wart schob seit Tagen aufs Cashback kommen schon playstore kontaktiert un sagten solle vodaphone kontaktieren	27	3
0F9HVDJT01GBQBJ8	Guten Abend ich hab heute mit entsetzten feststellen muessen dass ich von meiner Internetverbindung her stark gedrosselt wurde Laut der Ubersicht im Kundenportal gilt ein monatliches Volumen von GB seit dem welches jetzt schon verbraucht ist Laut einer SMS auf mein UMTSStick wurde ich auf kbits heruntergedrosselt Meine Frage die ich nun habe ist folgende Warum werde ich jetzt gedrosselt Ich war in der Lage die letzten Monate sogar Jahre ueber hinweg ohne Limit zu surfen Ich kann mich auch klar an Monate erinnern in denen ich mehr in kuerzerer Zeit geladen habe Meine Kundendaten lauten wie folgt MobilfunkVertrag Kundennummer Teilnehmer Ich bitte um Aufklaerung was sich geaendert hat und warum	Unknown	twitter	Unknown	de	heuen entsetzten feststellen muessen dass Internetverbindung stark gedrosselt Laut Ubersicht Kundenportal gelten monatlich Volumen GB seit schon verbraucht Laut SMS Umtsstick kbits heruntergedrosselt Frage nunen folgend Warum gedrosselt Lage letzt Monate sogar Jahre ueber hinweg Limit surfen klar Monate erinnern denen mehr kuerzerer Zeit laden Kundendaten lauten folgt Mobilfunkvertrag Kundennummer Teilnehmer bitten Aufklaerung geaendert warum	55	3
0F9HVDJT01GBQF8H	Und wieder beneide ich die Osterreicher Das sollten vodafoneservice oder Telekomhilft mal bieten Drei Weihnachten Hereingeschneit mehr Gigabyte	Unknown	twitter	Unternehmen allgemein	de	beneide Osterreicher sollten Telekomhilft mal bieten drei Weihnachten Hereingeschneit mehr Gigabyte	11	3
0F9HVDJT01GBQHFW	Liebe Janina wow das sind ja gute Nachrichten Vielen herzlichen Dank damit habe ich gar nicht mehr gerechnet Liebe Gruesse Oliver	Unknown	twitter	Unternehmen allgemein	de	Liebe janina wow ja gut nachricht herzlich gar mehr gerechnet oliver	11	3
0F9HVDJT01GBQJPW	But the assistant didnt give me the receipt However we can check the cctv of that shop I believe that had record that	Unknown	twitter	CallYa	en	assistant didnt give receipt however check cctv shop believe record	10	3
0F9HVDJT01GBQM49	Hallonbspich wollte einfach mal den Moderatoren hiernbsp im gesamten Forum DANKE ueber einem Jahr hatte ich immer wieder Probleme die am Telefon nich geloest wurden sondern immer wie sagt man so schoen verschlimmbessert Auch wenn man hier auf eine Antwort immer etwas warten musste wurde mir hier immer super weitergeholfen bei all meinen AnliegennbspDafuer ein grosses Lob und Danke macht weiter sonbspnbspGrussMelkro	Unknown	lithium	Unternehmen allgemein	de	Hallonbspich einfach mal Moderatoren hiernbsp gesamt Forum uebern Jahr immer Probleme Telefon nich geloest immer sagt schoen verschlimmbessert auchen Antwort immer warten muessen immer sup weitergeholfen Anliegennbspdafuer gross Lob sonbspnbspgrussmelkro	30	3
0F9HVDJT01GBQMHP	Super vielen Dank Michael	Unknown	twitter	Unknown	de	Super michael	2	3
0F9HVDJT01GBQN7E	Hallo ich habe eben eine Reklamation ueber das Kontaktformular gesendet Wie lange dauert es im Regelfall bis man dazu etwas hoert LG Ralf	Unknown	twitter	Mobile Credit	de	eben Reklamation ueber Kontaktformular senden lange dauert Regelfall hoert ralf	10	3
0F9HVDJT01GBQR13	Hello Will my iPhone plus work with other SIM card I am thinking of giving this to her As she broke her phone	Unknown	twitter	Unknown	en	iPhone plus work sim card thinking giving broke phone	9	3
0F9HVDJT01GBQWG7	Sagt mal vodafonede euer vodafoneservice wuerde sich melden wegen angeblicher Gutschriften und fragt dann nach dem Kundenkennwort um zu pruefen Whoot Angezeigte Nummer	Unknown	twitter	Unternehmen allgemein	de	sagen mal wuerde melden wegen angeblicher Gutschriften fragen Kundenkennwort pruefen Whoot Angezeigte Nummer	13	3
0F9HVDJT01GBQXAC	Hallo liebes Vodafone Team ich mache gerade meine Steuer und finde die Rechnung fuers iPhone nicht Liegt die irgendwo bei MeinVodafone Auch kann ich nicht die Rechnungen der letzten Monate aufrufen Es geht nur bis Maerz zurueck Jutta Hannecker Muenchen	Unknown	twitter	Unknown	de	liebesen mache gerad Steuer finde Rechnung fuers iphone liegen irgendwo Meinvodafone Rechnungen letzt Monate aufrufen gehen Maerz zurueck jutta hannecker muench	21	3
0F9HVDJT1RC3E02V	Hey muchachos ich hab mir vorgestern ueber euren OnlineShop ein iPhone bestellt Das ist die Bestellnummer Ich weiss nicht warum aber ich habe eigentlich bei der Lieferung eine andere Adresse als die Rechnungsadresse angegeben Auf eine der ungefaehr Bestaetigungsmails heute habe ich das auch schon geantwortet aber da die Lieferung schon am Freitag oder Montag ankommen soll haette ich gern dass das auch wirklich an der richtigen Adresse ankommt	Unknown	twitter	Unknown	de	muchachos vorgestern ueber Onlineshop iphone bestellen Bestellnummer wissen warum eigentlich Lieferung Adresse rechnungsadress angegeben ungefaehr Bestaetigungsmails heuen schon geantwortet Lieferung schon Freitag Montag ankommen sollen haette dass wirklich richtigen Adresse ankommt	31	3
0F9HVDJT1RC3E248	vodafoneservice na dann besser die Kunden nicht anluegen mit uetopischen Lieferterminen bei der Vertragsverlaengerung	Unknown	twitter	Unknown	de	besser Kunden anluegen uetopisch Lieferterminen Vertragsverlaengerung	6	3
0F9HVDJT1RC3E2A9	alpaycanhoroz vodafoneservice Es ist ja verstaendlich dass es zu Lieferschwierigkeiten kommen kann aber dann sollte man keine grossen Versprechungenauch wenn die Lieferbestaetigung nicht verbindlich ist im Voraus machen	Unknown	twitter	Unknown	de	alpaycanhoroz ja verstaendlich dass Lieferschwierigkeiten kommen sollen griessen versprechungenauch Lieferbestaetigung verbindlich Voraus	12	3
0F9HVDJT1RC3E6U2	Und was kann ich dafuer das der Techniker eine Stunde frueher als vereinbart kommt Ich habe eine Stunden Woche und sage jedem Support Mitarbeiter das jeder anruf und Techniker erst ab Uhr kommt Das hat mir die Mitarbeiterin von CableWay auch so bestaetigt Das der Techniker von Uhr kommt Ich bin extra frueher von der Arbeit weg im puenktlich im vor daheim zu sein Und da hatte ich schon die Mailbox drauf mitsie waren nicht zuhause machen sie einen neuen Termin Hatte mich deswegen auch direkt bei CableWay und Vodafone beschwert	Unknown	twitter	Kabel	de	dafuer Techniker Stunde frueher vereinbart kommt Stunden Woche sagen jed Support Mitarbeiter jed anruf Techniker erst ab Uhr kommen Mitarbeiterin Cableway bestaetigen Techniker Uhr kommen extra frueher Arbeit puenktlich daheim schon Mailbox drauf mitsie zuhause neu Termin deswegen direkt cableway beschwert	41	3
0F9HVDJT1RC3E705	Auf der Seite beschweren sich viele Leute ueber die Nummer	Unknown	twitter	Unternehmen allgemein	de	Seite beschweren Leute ueber Nummer	5	3
0F9HVDJT1RC3E7BM	Habe das Geraet mittlerweile blicke aber bei den Kosten nicht durch da in Dokumenten unterschiedliche Preise stehen	Unknown	twitter	Unknown	de	Geraet mittlerweil blicken Kosten Dokumenten unterschiedlich Preise stehen	8	3
0F9HVDJT1RC3EAHH	Hallo Vodafonenbspich wollte mich informieren wie die Legitimations Richtlinien bei euch sind Ich habe eine Einzelfirma und benoetige ungefaehr Vertraege davon Datenkarten und etwa Unterlagen werden hier benoetigt und ist es ueberhaupt moeglich auf eine Einzelfirma soviele Vertraege zu aktivierennbspIch wuerde mich ueber ein schnelles Feedback sehr freuennbspnbsp	Unknown	lithium	Unternehmen allgemein	de	Vodafonenbspich informieren legitimations richtlinien Einzelfirma benoetige ungefaehr Vertraege davonen Datenkarten etwa Unterlagen benoetigen ueberhaupt moeglich Einzelfirma soviele Vertraege aktivierennbspich wuerde ueber schnelles Feedback freuennbspnbsp	24	3
0F9HVDJT1RC3EF9R	Vielen Dank fuer euren Support superklasse  Im Speziellen geht der Dank hier an Susan spd Viele Gruesse Sebastian PS gesendet vom	Unknown	twitter	Unternehmen allgemein	de	fuer Support superklasse Speziellen gehen Susan spd sebastian ps senden	10	3
0F9HVDJT1RC3EGNQ	Ich habe vorletzten Freitag meinem iPhone hinterher telefoniert und es sollte darauf Samstag oder Montag kommen ist es nicht habe mich darauf wieder gemeldet sollte Dienstag Mittwoch kommen passiert auch nichts Bis mir gesagt wurde das das Paket jetzt zurueck zu euch Gesicht wird und ich mit Vodafone sprechen muss habe mich darauf bei euch gemeldet und konnte mir von einer ziemlich inkompetenten Lager Mitarbeiterin geredet die mir dazu noch vor geworfen hat das das es ja alles meine schuld sei und sonst was	Unknown	twitter	Unknown	de	vorletzten Freitag iphone hinterher telefoniert sollen darauf Samstag Montag kommen darauf gemeldet sollen Dienstag Mittwoch kommen passiert sagen Paket zurueck Gesicht sprechen muessen darauf gemeldet ziemlich inkompetenten Lager Mitarbeiterin reden werfen ja schuld	33	3
0F9HVDJT1RC3EK5R	Wahnsinn Nach Jahren als Platin Kunde entschieden zu wechseln und natuerlich rechtzeitig Tag vor Kuendigung doch noch online das Angebot angeschaut euro im Monat red xl und iphone x fuer euro Dann doch noch zwei Jahren Bestaetigungsmail kam promt aber mit dem Hinweis auf einmalige Zahlung von ca  statt der einmaligen euro fuer dassubventionierte Handy Versandkosten Eindeutig ein System Fehler so doch noch zu Telekom wechselnIch wuerde mich ueber eine schnelle Rueckmeldung freuen	Unknown	lithium	Mobile Credit	de	wahnsinn Nhren Platin Kunde entscheiden wechseln natuerlich rechtzeitig Tag Kuendigung online Angebot angeschaut euro Monat RedTarif xl iphon fuer euro zwei Jahren Bestaetigungsmail kommen promt Hinweis einmalig Zahlung ca statt einmalig euro fuer dassubventioniert Handy Versandkosten eindeutig System Fehler soen Telekom wechselnich wuerde ueber schnelle Rueckmeldung freuen	47	3
0F9HVDJT1RC3EUC9	Hallo ich hatte bei der Bestellung meines iPhone Plus im Rahmen meiner VVL eine alternative Lieferadresse mit der PLZ angegeben Jedoch finde ich die Bestellung unter mein Vodafone nur bei Eingabe meiner Rechnungsadresse mit der PLZ Koenntet ihr mir kurz Bescheid geben an welche Adresse das Geraet nun verschickt wurde Hier die Sendungsnummer von UPS Z Meine Nummer lautet KK	Unknown	twitter	Unknown	de	Bestellung iphone plus Rahmen VVL alternativ Lieferadresse PLZ angegeben jedoch finde Bestellung Eingabe Rechnungsadresse plz koenntet kurz Bescheid geben Adresse Geraet verschickt Sendungsnummer ups Nummer lauten kk	27	3
0F9HVDJT1RC3FCTV	Hallo Stephan Heute hat es dann geklappt Hab die Anderung ausfuehren koennen Vielen Dank und noch ein schoenes Wochenende	Unknown	twitter	Unternehmen allgemein	de	stephan heuen klappen Anderung ausfuehren koennen schoenes Wochenende	8	3
0F9HVDJT1RC3FM1K	vodafoneservice Hallo ich habe am als Neukunde einen RED L Vertrag abgeschlossen mit GB Datenvolumen Jetzt gibt es ihn mit GB Laesst es sich einfacher regeln an das Datenvolumen zu kommen als den Vertrag zu widerrufen und neu mit GB zu buchen Danke	Unknown	twitter	Mobile Credit	de	Neukunde RedL Vertrag abgeschloss GB Datenvolumen geben GB Laesst einfacher regeln Datenvolumen kommen Vertrag widerrufen neu GB buchen	18	3
0F9HVDJT3QS322FX	Hallo MichaMnbspden GigaVorteil hat Frau Mueller schon eingebucht Das ist alles ok gelaufennbspDas einzige Problem ist dass mir beim Vertragsabschluss des MobilfunkVertrags mehrfach zugesichert wurde dass sie auch den DSLVertrag neu starten laesst Es ist mir einfach wichtig dass beide Vertraege auch im selben Monat endennbspZum DSLVertragFalls du meinen DSLVertrag also einfach zu meinen aktuellen Konditionen um Monate verlaengern koenntest waere das Problem schon geloestnbspZum MobilfunkVertragDann koennte ich meinen Widerruf des MobilfunkVertrags bestenfalls zuruecknehmen oder falls das nicht geht einen neuen MobilfunkVertrag bei dir abschliessennbspSomit haette ich beide Vertraege bei Vodafone und sie wuerden auch im selben Monat endennbspHier kommen noch meine Kontodaten bei VodafoneTino KubitzaKempener Strasse KoelnKundennummer DSL Kundennummer Mobilfunk nbspBeste GruessenbspTino Kubitzanbspnbsp	Unknown	lithium_pm	FixedNet	de	Michamnbspden gigavorteil Frau Mueller schon eingebucht ok gelaufennbspdas einzig Problem dass beim Vertragsabschluss Mobilfunkvertrags mehrfach zugesichert dass Dslvertrag neu starten laesst einfach wichtig dass beid Vertraege selben Monat endennbspzum dslvertragfalls Dslvertrag einfach aktuell Konditionen Monate verlaengern koenntest waere Problem schon geloestnbspzum mobilfunkvertragdann koennte Widerruf Mobilfunkvertrags bestenfalls zuruecknehmen falls gehen neu Mobilfunkvertrag abschliessennbspsomit haette beid Vertraege wuerden selben Monat endennbsphier kommen Kontodaten vodafonetino kubitzakempener strasse koelnkundennummer dsl kundennummer mobilfunk nbspnbsptino kubitzanbspnbsp	70	3
0F9HVDJT3QS32584	Kann man da einen genauen Liefertermin erfahren	Unknown	twitter	Unknown	de	Liefertermin erfahren	2	3
0F9HVDJT3QS32699	Dylan Egan Waldemarstrasse I leave January and want to know how best to cancel or transfer phone number to low cost SIM so I can keep my number Also I have a Vodafone Kabel account that I would like to prepare for cancellation too	Unknown	twitter	Mobile Credit	en	dylan egan waldemarstrasse leave january want know best cancel transfer phone number low cost sim keep number kabel account would like prepare cancellation	23	3
0F9HVDJT3QS32Q0S	kein Problem Konnte den SIM Lock entfernen Dank der Hilfe eines MA aus der Filiale Geht alles	Unknown	twitter	Unknown	de	Problem Konnte SIM Lock entfernen Hilfe Filiale gehen	8	3
